https://movie.douban.com/subject/1301753/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277799019.jpg,狮子王,导演: Roger Allers / 罗伯·明可夫 Rob Minkoff,1994,9.1,746530,动物版《哈姆雷特》。
https://movie.douban.com/subject/27060077/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2549177902.jpg,绿皮书,导演: 彼得·法雷里 Peter Farrelly,2018,8.9,1433824,去除成见，需要勇气。
https://movie.douban.com/subject/1292000/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910926158.jpg,搏击俱乐部,导演: 大卫·芬奇 David Fincher,1999,9.0,762310,邪恶与平庸蛰伏于同一个母体，在特定的时间互相对峙。
https://movie.douban.com/subject/1291818/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,饮食男女,导演: 李安 Ang Lee,1994,9.2,543798,人生不能像做菜，把所有的料都准备好了才下锅。
https://movie.douban.com/subject/1306029/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg,美丽心灵,导演: 朗·霍华德 Ron Howard,2001,9.1,687319,爱是一切逻辑和原由。
https://movie.douban.com/subject/1485260/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,本杰明·巴顿奇事,导演: 大卫·芬奇 David Fincher,2008,9.0,884072,在时间之河里感受溺水之苦。
https://movie.douban.com/subject/1900841/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,窃听风暴,导演: 弗洛里安·亨克尔·冯·多纳斯马尔克 Florian Henckel von Donnersmarck,2006,9.2,504570,别样人生。
https://movie.douban.com/subject/1292220/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2648230660.jpg,情书,导演: 岩井俊二 Shunji Iwai,1995,8.9,959519,暗恋的极致。
https://movie.douban.com/subject/3008247/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,穿条纹睡衣的男孩,导演: 马克·赫尔曼 Mark Herman,2008,9.2,484508,尽管有些不切实际的幻想，这部电影依旧是一部感人肺腑的佳作。
https://movie.douban.com/subject/1293350/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,两杆大烟枪,导演: Guy Ritchie,1998,9.1,539793,4个臭皮匠顶个诸葛亮，盖·里奇果然不是盖的。
https://movie.douban.com/subject/1292402/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2441988159.jpg,西西里的美丽传说,导演: 朱塞佩·托纳多雷 Giuseppe Tornatore,2000,8.9,876545,美丽无罪。
https://movie.douban.com/subject/26580232/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg,看不见的客人,导演: 奥里奥尔·保罗 Oriol Paulo,2016,8.8,1114614,你以为你以为的就是你以为的。
https://movie.douban.com/subject/1292849/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg,拯救大兵瑞恩,导演: 史蒂文·斯皮尔伯格 Steven Spielberg,1998,9.1,581391,美利坚精神输出大片No1.
https://movie.douban.com/subject/1294408/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453788577.jpg,音乐之声,导演: 罗伯特·怀斯 Robert Wise,1965,9.1,537841,用音乐化解仇恨，让歌声串起美好。
https://movie.douban.com/subject/1292224/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792238287.jpg,飞越疯人院,导演: 米洛斯·福尔曼 Miloš Forman,1975,9.1,502451,自由万岁。
https://movie.douban.com/subject/1303021/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2165511465.jpg,小鞋子,导演: 马基德·马基迪 Majid Majidi,1997,9.2,365427,奔跑的孩子是天使。
https://movie.douban.com/subject/1652587/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2634997853.jpg,阿凡达,导演: 詹姆斯·卡梅隆 James Cameron,2009,8.8,1248839,绝对意义上的美轮美奂。
https://movie.douban.com/subject/3011235/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg,哈利·波特与死亡圣器(下),导演: 大卫·叶茨 David Yates,2011,8.9,726326,10年的完美句点。
https://movie.douban.com/subject/1293544/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg,沉默的羔羊,导演: 乔纳森·戴米 Jonathan Demme,1991,8.9,783251,安东尼·霍普金斯的顶级表演。
https://movie.douban.com/subject/3442220/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559579779.jpg,海豚湾,导演: 路易·西霍尤斯 Louie Psihoyos,2009,9.3,332160,海豚的微笑，是世界上最高明的伪装。
https://movie.douban.com/subject/1780330/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480383375.jpg,致命魔术,导演: 克里斯托弗·诺兰 Christopher Nolan,2006,8.9,770237,孪生蝙蝠侠大战克隆金刚狼。
https://movie.douban.com/subject/2334904/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p450262388.jpg,禁闭岛,导演: Martin Scorsese,2010,8.8,862204,昔日翩翩少年，今日大腹便便。
https://movie.douban.com/subject/1292262/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p477229647.jpg,美国往事,导演: 赛尔乔·莱翁内 Sergio Leone,1984,9.2,370210,往事如烟，无处祭奠。
https://movie.douban.com/subject/11525673/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2178872593.jpg,布达佩斯大饭店,导演: 韦斯·安德森 Wes Anderson,2014,8.9,814269,小清新的故事里注入了大历史的情怀。
